airport,joint_log_loss,joint_log_loss_delta_vs_flare24,method,multiclass_brier,multiclass_brier_delta_vs_flare24,n,role
DAL,0.5215461904203106,-0.0005820067370757576,task_factorized_global_q4,0.31085878798169764,3.202551198067116e-06,65689,destination
DAY,0.6164874219171217,-0.001456383102203973,task_factorized_global_q4,0.37705466536854776,-7.291203528903001e-05,7586,destination
DCA,0.66678745245573,-0.002834075748832543,task_factorized_global_q4,0.40383062205274695,-0.0003082272106609829,126909,destination
DEN,0.5220540194932847,-0.00013559512523431128,task_factorized_global_q4,0.3247962408186834,1.3768468936414813e-05,242679,destination
DFW,0.6358705756671504,-0.0009261972803021878,task_factorized_global_q4,0.3782355476620316,-5.92673646909736e-05,220823,destination
DSM,0.5882576604664211,-0.0007916383746594535,task_factorized_global_q4,0.3547456677776463,-8.983016740249372e-05,13628,destination
DTW,0.49656210565644865,-0.00033867262960635136,task_factorized_global_q4,0.2978041027566547,-7.396481424948309e-06,108627,destination
ELP,0.5296198169514702,-0.00011554716283224131,task_factorized_global_q4,0.3249241576303099,9.370508544881417e-06,16785,destination
EWR,0.6189353492862855,-0.0023127774800522083,task_factorized_global_q4,0.37743437853324907,-0.00029682685337978354,113538,destination
FAT,0.49062865871826117,-0.00018407879275567085,task_factorized_global_q4,0.2988011130230336,2.6968316053255226e-05,13202,destination
FLL,0.5603474890237982,-0.0006082548210333272,task_factorized_global_q4,0.3449232094483154,-5.158518699771575e-05,81681,destination
GEG,0.4974247092356764,-0.0002637884121861611,task_factorized_global_q4,0.3078035152902424,-6.150028037221755e-06,17909,destination
GRR,0.5671474453246091,-0.0010304532669821453,task_factorized_global_q4,0.3489466403584796,-9.935680285022563e-05,16756,destination
GSO,0.5960227886577324,-0.0016381323957523897,task_factorized_global_q4,0.35599660051605647,-0.00016051647600151542,10168,destination
GSP,0.5907032681770996,-0.0017384118788087433,task_factorized_global_q4,0.3603479838786104,-0.00010877492206656791,13717,destination
HNL,0.456229010214099,-0.0002579552764926385,task_factorized_global_q4,0.26643285089059876,-9.513849133169217e-06,51167,destination
HOU,0.503934392323535,-3.807584771786665e-05,task_factorized_global_q4,0.30436354733334425,-2.7595715902217766e-05,50457,destination
HPN,0.6042821649391239,-0.003361522743646872,task_factorized_global_q4,0.3688214419603285,-0.0003808142602992892,10331,destination
IAD,0.4813402959602817,-0.0005320375181233628,task_factorized_global_q4,0.288003810516897,-3.706319620644383e-05,54557,destination
IAH,0.5204324089132667,9.939696545180343e-05,task_factorized_global_q4,0.312272118748907,6.415775406221069e-06,107870,destination
ICT,0.5996336940328069,-0.0003684915539164946,task_factorized_global_q4,0.36617895505275816,3.3244740529958516e-05,10762,destination
IND,0.5517705336582879,-0.0004807477701459506,task_factorized_global_q4,0.33509062467816947,-2.5202558299131095e-05,45475,destination
JAX,0.5802706316136892,-0.0006032839010887692,task_factorized_global_q4,0.35562854264815297,-3.106861394025495e-05,27680,destination
JFK,0.5587163421501024,-0.0012688856791621683,task_factorized_global_q4,0.3351206915597204,-0.00018025088614015417,100285,destination
KOA,0.4114061207271221,-0.0007651218177596175,task_factorized_global_q4,0.23402541249464898,-4.6734065634601585e-05,15564,destination
LAS,0.5040162361216988,-4.806008902713543e-05,task_factorized_global_q4,0.30935594710014763,9.028013816470004e-06,173350,destination
LAX,0.4758687756574629,-0.00018898690920893246,task_factorized_global_q4,0.28673965529412904,-1.9678859955463146e-06,179186,destination
LGA,0.6209260475198942,-0.002185253784662944,task_factorized_global_q4,0.3757035980874817,-0.00028522330337671375,129044,destination
LGB,0.4458377740097793,7.929689919006222e-05,task_factorized_global_q4,0.2667151679259352,-8.395953824458235e-06,16524,destination
LIH,0.40232929072371915,-0.00021852719200782245,task_factorized_global_q4,0.2250889883457263,1.0498882418441546e-06,15453,destination
LIT,0.583985164335016,-0.0015277365411472399,task_factorized_global_q4,0.3514752052546763,-0.00010648699625448454,12514,destination
MAF,0.5512646679216369,-0.0008161971532634205,task_factorized_global_q4,0.3352070095635943,-6.92795599024909e-05,9750,destination
MCI,0.547127974857326,-0.000281541198756563,task_factorized_global_q4,0.3347330901833754,3.941327352219304e-05,47193,destination
MCO,0.5409379760948474,-0.0003734415935414681,task_factorized_global_q4,0.3333867209755856,-2.3150420157325158e-05,150336,destination
MDW,0.496612865117186,-0.0005768216266403559,task_factorized_global_q4,0.2974751228178948,-3.10040587470084e-05,71436,destination
MEM,0.5773987527665239,-0.0011724010910246774,task_factorized_global_q4,0.3538415091599906,-6.309502765228236e-05,23521,destination
MIA,0.552384039327227,-0.0004933527293157214,task_factorized_global_q4,0.33846333705505643,-2.3275767838781825e-05,104647,destination
MKE,0.5643566608960691,-0.0005998536155634726,task_factorized_global_q4,0.34636166622675074,-4.1132162250656634e-05,27335,destination
MSN,0.5904282671421969,-0.0010764629720668717,task_factorized_global_q4,0.36399108479440817,-0.00023177193506995764,12642,destination
MSP,0.4843210251897194,-0.00033751172703022636,task_factorized_global_q4,0.29321225880495017,-3.419168485485624e-05,91502,destination
MSY,0.5603677383948507,0.00025507420633574807,task_factorized_global_q4,0.33899455120769273,-1.0549870768705727e-05,50463,destination
MYR,0.5800706701626378,-0.0009094108996451356,task_factorized_global_q4,0.34899237307873826,-0.00011625451543234577,12921,destination
OAK,0.4630325348455588,-0.0002892750013463452,task_factorized_global_q4,0.27855592464995504,6.62745124502262e-07,33309,destination
OGG,0.3871721358952909,-0.00022384791810475813,task_factorized_global_q4,0.21498247356218128,-1.062782649252636e-05,24835,destination
OKC,0.5617405400772153,-0.0005968562506557529,task_factorized_global_q4,0.34510573552950846,-2.6848456380346164e-07,23744,destination
OMA,0.5396085766842912,-0.0005310571976788747,task_factorized_global_q4,0.33270939216757234,-2.2495957647916676e-05,23837,destination
ONT,0.5087787609059012,-0.0003232436580378195,task_factorized_global_q4,0.31261362819834637,1.2095678118828612e-05,25851,destination
ORD,0.5736357581177279,-0.0008220873572629683,task_factorized_global_q4,0.35100177287732487,-3.324382349445543e-05,257904,destination
ORF,0.5978488915509507,-0.0016326231641158317,task_factorized_global_q4,0.36449955595811345,-1.5886301662493274e-06,19570,destination
PBI,0.6082301548681307,-0.000684570706907417,task_factorized_global_q4,0.38101630846248413,-5.511686958886708e-05,28375,destination
PDX,0.4823012884568425,-7.033810992002065e-05,task_factorized_global_q4,0.2917324760429545,4.8817678413026755e-06,58959,destination
PHL,0.5810995042761106,-0.0011137612892793136,task_factorized_global_q4,0.35165102621655825,-6.3731462497163e-05,92543,destination
PHX,0.5038131762799013,3.3588222164704362e-06,task_factorized_global_q4,0.305427374856781,1.1231756291363304e-05,175773,destination
PIT,0.5442117280386491,-0.0005938096804898318,task_factorized_global_q4,0.3323343423879122,-3.7414488044784644e-05,41573,destination
PNS,0.5885303974968725,-0.00017901187147995046,task_factorized_global_q4,0.35139422269594095,-3.3769817393169976e-05,13714,destination
PSP,0.4853188856458105,-0.00018035254159770586,task_factorized_global_q4,0.29548786433275764,1.0043754625488344e-05,14532,destination
PVD,0.5745981907876155,-0.0012674999142894272,task_factorized_global_q4,0.35489367296159313,-0.0001462788416886629,15168,destination
PWM,0.5662664738174475,-0.0014015799356454917,task_factorized_global_q4,0.3435761760323526,-0.00015262933915188848,10653,destination
RDU,0.551860775316028,-0.0009428279055389011,task_factorized_global_q4,0.3366571403557161,-6.398152594883078e-05,54761,destination
RIC,0.5834285854844089,-0.0012915571460965225,task_factorized_global_q4,0.3581933707241869,-7.02913597526722e-05,17536,destination
RNO,0.5051867637061486,-2.0711968705455774e-05,task_factorized_global_q4,0.30481369365740196,1.0831467182781385e-05,20609,destination
ROC,0.5964324659304238,-0.0012692299031529242,task_factorized_global_q4,0.36593896851800506,-0.00014581654103035246,9899,destination
RSW,0.5407450544476557,-0.0002328214560926023,task_factorized_global_q4,0.3302925597699023,-2.8415927181224543e-05,33874,destination
SAN,0.5636303804919935,5.282356869862337e-05,task_factorized_global_q4,0.3506958905465593,9.831536290250131e-06,92512,destination
SAT,0.5336488793595452,-9.718933690150422e-05,task_factorized_global_q4,0.32798773943415255,-3.4943681437304974e-06,41298,destination
SAV,0.5915049723068729,-0.0009678680520808225,task_factorized_global_q4,0.35617109545660375,-8.707059253032501e-05,18664,destination
SDF,0.5685799249849169,-0.0003667409567913449,task_factorized_global_q4,0.34070776550679,-4.322487055008484e-06,22204,destination
SEA,0.5272602302753984,9.77959812709095e-05,task_factorized_global_q4,0.3223165080684157,1.4898748494862613e-05,145263,destination
SFO,0.5458033096090117,-0.0002836463423256941,task_factorized_global_q4,0.3416434139369188,-4.06783017486978e-06,130406,destination
SJC,0.45880078922362616,-0.0002525098035714435,task_factorized_global_q4,0.2758291231391927,-5.849267155577653e-06,45157,destination
SJU,0.5779339802630541,-0.00034436330873521825,task_factorized_global_q4,0.36958878930085637,-4.187508817443675e-05,34294,destination
SLC,0.4379027415803009,-0.00018591413611462881,task_factorized_global_q4,0.2601989056391917,-7.443330601875076e-08,95412,destination
SMF,0.47298697121049604,-0.00019828191891974045,task_factorized_global_q4,0.28791297631984264,-5.825083340182946e-06,56588,destination
SNA,0.491083319553414,-0.00036779144783322115,task_factorized_global_q4,0.2926782891672739,-8.653342734199487e-06,42928,destination
STL,0.5016839223380862,-0.0007178700755785528,task_factorized_global_q4,0.30182808624934804,-3.1976110821063664e-05,62601,destination
SYR,0.6218837795631009,-0.0019057768193041502,task_factorized_global_q4,0.3817677021546883,-0.0002285188117200354,9778,destination
TPA,0.5476935655717704,-0.0003009266756585083,task_factorized_global_q4,0.3385607272774223,-2.3933612230686574e-05,77024,destination
TUL,0.5657330648799622,-0.001239145330282243,task_factorized_global_q4,0.3432162153233084,-5.967473956330904e-05,18010,destination
TUS,0.5024722334291215,-0.0002136752346784121,task_factorized_global_q4,0.30461644620126427,1.5364196928047136e-05,19910,destination
TYS,0.6248416943491377,-0.001102347082891031,task_factorized_global_q4,0.38538682211855624,-2.4539556671199225e-05,11415,destination
XNA,0.5796258859114615,-0.0024808975141825673,task_factorized_global_q4,0.34867125356103146,-0.00014986809418870983,12069,destination
ABQ,0.5047478031228367,-0.0002622165148730149,task_factorized_capacity_gated_q4,0.3075567203852205,-1.8362863678400565e-05,24916,destination
ALB,0.5799438522068442,-0.001202552132386403,task_factorized_capacity_gated_q4,0.3581337733644938,-8.031048627560322e-05,11957,destination
ANC,0.5752260030752187,0.00042635582792116544,task_factorized_capacity_gated_q4,0.365885368787817,4.243546632387574e-05,12607,destination
ATL,0.506273649316256,-0.0006890702380237812,task_factorized_capacity_gated_q4,0.2963405144213097,2.0918908690548133e-05,266417,destination
AUS,0.5270409224219152,-0.00012915446588912527,task_factorized_capacity_gated_q4,0.32645985474929157,-4.802372232937113e-06,82354,destination
BDL,0.5507759649683108,-0.0007247023071905723,task_factorized_capacity_gated_q4,0.33969858033870337,-0.00010346050299098186,22812,destination
BHM,0.5674668696982117,-0.0015065331118042646,task_factorized_capacity_gated_q4,0.34236074525855026,-0.00016057071711700344,16658,destination
BNA,0.5293925925851584,-0.00047653001690195484,task_factorized_capacity_gated_q4,0.32428515358657073,-8.272556605237735e-06,99683,destination
BOI,0.46974680214709796,-0.0002216523263032788,task_factorized_capacity_gated_q4,0.28753308425685353,5.993454521291408e-06,23137,destination
BOS,0.5800068872369114,-0.0007221314847003502,task_factorized_capacity_gated_q4,0.359059159666517,-9.677634861454676e-05,138635,destination
BUF,0.5948595674846203,-0.0015358783305593482,task_factorized_capacity_gated_q4,0.3682782879623633,-0.00017479264900616132,20385,destination
BUR,0.5147099467583632,-0.00035945100602663427,task_factorized_capacity_gated_q4,0.30793253393045733,-5.3380053103846414e-06,29665,destination
BWI,0.5018355480588776,-0.0008899158143340635,task_factorized_capacity_gated_q4,0.2970318332225515,-3.594379825294647e-05,90266,destination
CHS,0.5873921479272299,-0.0010883079352788094,task_factorized_capacity_gated_q4,0.35351889960508354,-5.4573386218337294e-05,24315,destination
CLE,0.5549722232178258,-0.0003732197064026943,task_factorized_capacity_gated_q4,0.33648024387664827,3.1762686041325594e-06,39597,destination
CLT,0.5173441609526577,-0.0006110779935438737,task_factorized_capacity_gated_q4,0.30429485907210607,-2.9050294749144445e-05,159104,destination
CMH,0.5524716662703423,-0.0005218933903755607,task_factorized_capacity_gated_q4,0.33946198544601053,-4.9830722714749864e-05,43628,destination
COS,0.576364581523087,0.0002573025292191833,task_factorized_capacity_gated_q4,0.35612742739793835,9.136873160842107e-06,13045,destination
CVG,0.5795570196753242,-0.0007820220350523988,task_factorized_capacity_gated_q4,0.3568311366631291,-2.7343312286709498e-05,30871,destination
DAL,0.5215442414893887,-0.0005839556679976265,task_factorized_capacity_gated_q4,0.31085906249942424,3.4770689246732545e-06,65689,destination
DAY,0.6164012605340453,-0.0015425444852803505,task_factorized_capacity_gated_q4,0.37705802450603737,-6.955289779941864e-05,7586,destination
DCA,0.6667372494251609,-0.002884278779401672,task_factorized_capacity_gated_q4,0.40382730882749546,-0.0003115404359124718,126909,destination
DEN,0.5220510642375494,-0.00013855038096954875,task_factorized_capacity_gated_q4,0.3247974536252491,1.4981275502090607e-05,242679,destination
DFW,0.635854939718478,-0.0009418332289746756,task_factorized_capacity_gated_q4,0.37823375778452645,-6.105724219612751e-05,220823,destination
DSM,0.5883610862319388,-0.0006882126091417584,task_factorized_capacity_gated_q4,0.35475360288745456,-8.189505759426119e-05,13628,destination
DTW,0.49654902719710353,-0.00035175108895146856,task_factorized_capacity_gated_q4,0.29780255912232667,-8.940115752975597e-06,108627,destination
ELP,0.5296167159465873,-0.00011864816771511855,task_factorized_capacity_gated_q4,0.32492397172078363,9.184599018607909e-06,16785,destination
EWR,0.6189605702301219,-0.002287556536215818,task_factorized_capacity_gated_q4,0.37743972034174705,-0.0002914850448818007,113538,destination
FAT,0.4906484064289447,-0.00016433108207214442,task_factorized_capacity_gated_q4,0.2988131837780626,3.903907108226967e-05,13202,destination
FLL,0.5603364159566183,-0.0006193278882131725,task_factorized_capacity_gated_q4,0.3449244992387134,-5.0295396599731035e-05,81681,destination
GEG,0.4973909728510652,-0.0002975247967973438,task_factorized_capacity_gated_q4,0.30780346587032287,-6.199447956767301e-06,17909,destination
GRR,0.5671549561064815,-0.0010229424851098123,task_factorized_capacity_gated_q4,0.3489558897641907,-9.010739713916083e-05,16756,destination
GSO,0.596056891665029,-0.0016040293884558299,task_factorized_capacity_gated_q4,0.3560052253451549,-0.00015189164690310175,10168,destination
GSP,0.5907148445999263,-0.0017268354559820676,task_factorized_capacity_gated_q4,0.36034825042084667,-0.0001085083798302855,13717,destination
HNL,0.45619460506824483,-0.0002923604223468157,task_factorized_capacity_gated_q4,0.26643157295270065,-1.0791787031283473e-05,51167,destination
HOU,0.503993950308093,2.148213684016742e-05,task_factorized_capacity_gated_q4,0.30436650426146183,-2.4638787784636573e-05,50457,destination
HPN,0.6041059771141936,-0.0035377105685772126,task_factorized_capacity_gated_q4,0.36881216603992045,-0.0003900901807073476,10331,destination
IAD,0.48132263645123924,-0.0005496970271658408,task_factorized_capacity_gated_q4,0.28800273043257174,-3.8143280531699464e-05,54557,destination
IAH,0.5204316273957464,9.86154479315493e-05,task_factorized_capacity_gated_q4,0.3122737151315323,8.012158031533989e-06,107870,destination
ICT,0.5997971735946315,-0.0002050119920918858,task_factorized_capacity_gated_q4,0.3662130312088438,6.732089661559693e-05,10762,destination
IND,0.5517822593385321,-0.0004690220899017383,task_factorized_capacity_gated_q4,0.33509168908903514,-2.413814743346121e-05,45475,destination
JAX,0.5802662620522564,-0.0006076534625215624,task_factorized_capacity_gated_q4,0.3556277481557593,-3.186310633390699e-05,27680,destination
JFK,0.5587479676832197,-0.0012372601460448607,task_factorized_capacity_gated_q4,0.335127955142625,-0.0001729873032355611,100285,destination
KOA,0.4113965990367857,-0.000774643508096029,task_factorized_capacity_gated_q4,0.23402428954240115,-4.785701788243002e-05,15564,destination
LAS,0.5040227567662746,-4.153944445128843e-05,task_factorized_capacity_gated_q4,0.30935639212903693,9.473042705765433e-06,173350,destination
LAX,0.4758717215632645,-0.00018604100340730012,task_factorized_capacity_gated_q4,0.28674010352928747,-1.5196508371118078e-06,179186,destination
LGA,0.6209771248356175,-0.0021341764689396525,task_factorized_capacity_gated_q4,0.3757128910594062,-0.00027593033145223433,129044,destination
LGB,0.44581749466584275,5.9017555253504383e-05,task_factorized_capacity_gated_q4,0.2667150902502275,-8.473629532157467e-06,16524,destination
LIH,0.40230058439545413,-0.0002472335202728382,task_factorized_capacity_gated_q4,0.22508206960662533,-5.868850859125363e-06,15453,destination
LIT,0.5838370135277319,-0.0016758873484313819,task_factorized_capacity_gated_q4,0.351446477759101,-0.00013521449182979373,12514,destination
MAF,0.5512383470779677,-0.0008425179969325791,task_factorized_capacity_gated_q4,0.33519659009528785,-7.969902820892383e-05,9750,destination
MCI,0.5471203497072947,-0.0002891663487878393,task_factorized_capacity_gated_q4,0.33472653609501807,3.285918516487962e-05,47193,destination
MCO,0.5409451380174257,-0.0003662796709631433,task_factorized_capacity_gated_q4,0.33338784265812843,-2.2028737614476768e-05,150336,destination
MDW,0.4966318999766445,-0.0005577867671818781,task_factorized_capacity_gated_q4,0.29747324561895505,-3.2881257686745435e-05,71436,destination
MEM,0.577422554367145,-0.001148599490403579,task_factorized_capacity_gated_q4,0.35384702277125407,-5.7581416388785556e-05,23521,destination
MIA,0.5523977167170334,-0.0004796753395093223,task_factorized_capacity_gated_q4,0.3384641203887401,-2.249243415514135e-05,104647,destination
MKE,0.5643688934408455,-0.0005876210707870255,task_factorized_capacity_gated_q4,0.34636478870207754,-3.8009686923856645e-05,27335,destination
MSN,0.5904458153343576,-0.0010589147799061616,task_factorized_capacity_gated_q4,0.3639811145111866,-0.00024174221829154074,12642,destination
MSP,0.48430928657397876,-0.0003492503427708904,task_factorized_capacity_gated_q4,0.2932150584342248,-3.1392055580226064e-05,91502,destination
MSY,0.5603714639264186,0.00025879973790365884,task_factorized_capacity_gated_q4,0.33899361988407023,-1.1481194391205207e-05,50463,destination
MYR,0.5800781380732973,-0.0009019429889856045,task_factorized_capacity_gated_q4,0.34898881316735714,-0.00011981442681346932,12921,destination
OAK,0.46305118025113595,-0.00027062959576917844,task_factorized_capacity_gated_q4,0.27855708864304535,1.826738214805168e-06,33309,destination
OGG,0.3872155978969769,-0.00018038591641877932,task_factorized_capacity_gated_q4,0.2149842998664305,-8.80152224330688e-06,24835,destination
OKC,0.5617757115894616,-0.0005616847384094514,task_factorized_capacity_gated_q4,0.34511538927307867,9.385259006400304e-06,23744,destination
OMA,0.5396087599903987,-0.0005308738915713596,task_factorized_capacity_gated_q4,0.3327102966037052,-2.1591521515040846e-05,23837,destination
ONT,0.5087808182156868,-0.0003211863482522892,task_factorized_capacity_gated_q4,0.3126174328415199,1.5900321292339203e-05,25851,destination
ORD,0.5736051906999576,-0.000852654775033268,task_factorized_capacity_gated_q4,0.3509998436788884,-3.5173021930900994e-05,257904,destination
ORF,0.597785435286029,-0.0016960794290374892,task_factorized_capacity_gated_q4,0.36449904274176104,-2.1018465186650737e-06,19570,destination
PBI,0.6082632768007761,-0.0006514487742620423,task_factorized_capacity_gated_q4,0.38101916193754043,-5.226339453257012e-05,28375,destination
PDX,0.48229510530762326,-7.652125913926167e-05,task_factorized_capacity_gated_q4,0.29173352903485417,5.934759740977569e-06,58959,destination
PHL,0.5810885668885425,-0.001124698676847391,task_factorized_capacity_gated_q4,0.3516505032088442,-6.425447021118913e-05,92543,destination
PHX,0.5038082930132001,-1.5244444847573035e-06,task_factorized_capacity_gated_q4,0.30542729250848394,1.1149407994293092e-05,175773,destination
PIT,0.5442424850836362,-0.0005630526355028254,task_factorized_capacity_gated_q4,0.33234303994090375,-2.8716935053241244e-05,41573,destination
PNS,0.5885399088060332,-0.00016950056231923583,task_factorized_capacity_gated_q4,0.35139480633211645,-3.318618121767036e-05,13714,destination
PSP,0.48533212254779107,-0.0001671156396171325,task_factorized_capacity_gated_q4,0.2954896292332884,1.1808655156264614e-05,14532,destination
PVD,0.5745551157023638,-0.0013105749995411253,task_factorized_capacity_gated_q4,0.354879055657867,-0.00016089614541481279,15168,destination
PWM,0.566301279400934,-0.0013667743521590392,task_factorized_capacity_gated_q4,0.34358573030500306,-0.000143075066501408,10653,destination
RDU,0.551877057469578,-0.0009265457519888054,task_factorized_capacity_gated_q4,0.3366582553940591,-6.286648760583935e-05,54761,destination
RIC,0.5834048767910218,-0.0013152658394836036,task_factorized_capacity_gated_q4,0.35818621655355903,-7.74455303805266e-05,17536,destination
RNO,0.5051659633198247,-4.151235502936057e-05,task_factorized_capacity_gated_q4,0.3048109085536394,8.046363420222136e-06,20609,destination
ROC,0.5962833133244101,-0.0014183825091665936,task_factorized_capacity_gated_q4,0.36592862031741513,-0.00015616474162027938,9899,destination
RSW,0.5407563815373059,-0.00022149436644247622,task_factorized_capacity_gated_q4,0.3302937818350667,-2.719386201682772e-05,33874,destination
SAN,0.5636378318754428,6.027495214788736e-05,task_factorized_capacity_gated_q4,0.3506965118095941,1.0452799325044726e-05,92512,destination
SAT,0.5336623358183468,-8.373287809992913e-05,task_factorized_capacity_gated_q4,0.3279885757141639,-2.6580881323789995e-06,41298,destination
SAV,0.5915756780343704,-0.0008971623245833671,task_factorized_capacity_gated_q4,0.3561784714423916,-7.96946067424531e-05,18664,destination
SDF,0.5686058261272934,-0.00034083981441490607,task_factorized_capacity_gated_q4,0.3407168869970271,4.799003182121009e-06,22204,destination
SEA,0.5272690556352573,0.00010662134112982002,task_factorized_capacity_gated_q4,0.322316696224494,1.5086904573136106e-05,145263,destination
SFO,0.5458146373630233,-0.00027231858831411326,task_factorized_capacity_gated_q4,0.34164296465476296,-4.517112330737483e-06,130406,destination
SJC,0.4588036603612503,-0.0002496386659472938,task_factorized_capacity_gated_q4,0.27582897919655625,-5.993209792054532e-06,45157,destination
SJU,0.5779266034488925,-0.00035174012289684864,task_factorized_capacity_gated_q4,0.36958552634348574,-4.513804554506784e-05,34294,destination
SLC,0.4378892493950517,-0.0001994063213638375,task_factorized_capacity_gated_q4,0.2601973085688772,-1.6715036205150469e-06,95412,destination
SMF,0.4729810521183507,-0.00020420101106510824,task_factorized_capacity_gated_q4,0.2879126543908179,-6.147012364898785e-06,56588,destination
SNA,0.4911105025106425,-0.0003406084906047435,task_factorized_capacity_gated_q4,0.29268121510906714,-5.727400940958027e-06,42928,destination
STL,0.5017138477123801,-0.0006879447012846374,task_factorized_capacity_gated_q4,0.3018339310153219,-2.613134484719115e-05,62601,destination
SYR,0.6218826586712524,-0.0019068977111527108,task_factorized_capacity_gated_q4,0.38175728927099584,-0.00023893169541250314,9778,destination
TPA,0.5476969444928207,-0.00029754775460821836,task_factorized_capacity_gated_q4,0.3385617149780599,-2.294591159307524e-05,77024,destination
TUL,0.565674322285098,-0.0012978879251465125,task_factorized_capacity_gated_q4,0.34320965303380946,-6.623702906227713e-05,18010,destination
TUS,0.5024929250525275,-0.0001929836112724015,task_factorized_capacity_gated_q4,0.3046214737701003,2.0391765764071756e-05,19910,destination
TYS,0.6248535328932004,-0.0010905085388283053,task_factorized_capacity_gated_q4,0.38538512062582075,-2.624104940668337e-05,11415,destination
XNA,0.5796212982591423,-0.002485485166501711,task_factorized_capacity_gated_q4,0.3486691011393999,-0.00015202051582025033,12069,destination
ABQ,0.5044960526429715,-0.0005139669947382686,cancel_normalized_capacity__delay_flare24,0.307584421550214,9.338301315109376e-06,24916,destination
ALB,0.5778112125358263,-0.003335191803404247,cancel_normalized_capacity__delay_flare24,0.3578171319317756,-0.0003969519189938042,11957,destination
ANC,0.5748564352292671,5.678798196961932e-05,cancel_normalized_capacity__delay_flare24,0.3658539932781164,1.1059956623260536e-05,12607,destination
ATL,0.5053646723391044,-0.0015980472151753133,cancel_normalized_capacity__delay_flare24,0.2963128873087346,-6.7082038845422964e-06,266417,destination
AUS,0.5268479451941078,-0.00032213169369654793,cancel_normalized_capacity__delay_flare24,0.3264666559437269,1.998822202420314e-06,82354,destination
BDL,0.5506386735278764,-0.0008619937476249673,cancel_normalized_capacity__delay_flare24,0.33962566425404733,-0.00017637658764702024,22812,destination
BHM,0.5663409402100624,-0.0026324625999535334,cancel_normalized_capacity__delay_flare24,0.3422532050340249,-0.00026811094164236327,16658,destination
BNA,0.528270401697037,-0.001598720905023332,cancel_normalized_capacity__delay_flare24,0.32415125930540245,-0.00014216683777351635,99683,destination
BOI,0.4696744458782575,-0.00029400859514372435,cancel_normalized_capacity__delay_flare24,0.28753465367095704,7.562868624799712e-06,23137,destination
BOS,0.5794671716634242,-0.0012618470581875485,cancel_normalized_capacity__delay_flare24,0.35894780039231916,-0.00020813562281241094,138635,destination
BUF,0.5941082295902768,-0.0022872162249029104,cancel_normalized_capacity__delay_flare24,0.36800677984226005,-0.00044630076910939787,20385,destination
BUR,0.5146729082355084,-0.000396489528881494,cancel_normalized_capacity__delay_flare24,0.3079599245799985,2.2052644230774465e-05,29665,destination
BWI,0.5006937278880965,-0.0020317359851151906,cancel_normalized_capacity__delay_flare24,0.2969601759421068,-0.00010760107869767221,90266,destination
CHS,0.5839338688878783,-0.0045465869746303955,cancel_normalized_capacity__delay_flare24,0.3531865827395711,-0.00038689025173077596,24315,destination
CLE,0.5541830174010868,-0.001162425523141719,cancel_normalized_capacity__delay_flare24,0.33638750926527194,-8.95583427721891e-05,39597,destination
CLT,0.5156865452455696,-0.002268693700631985,cancel_normalized_capacity__delay_flare24,0.30415144803107774,-0.00017246133577747402,159104,destination
CMH,0.5518240617590604,-0.0011694979016574347,cancel_normalized_capacity__delay_flare24,0.3393533554297062,-0.00015846073901909508,43628,destination
COS,0.5752609388001811,-0.0008463401936866788,cancel_normalized_capacity__delay_flare24,0.3560729034019529,-4.5387122824591675e-05,13045,destination
CVG,0.5783841809248641,-0.0019548607855125466,cancel_normalized_capacity__delay_flare24,0.35668193603427095,-0.00017654394114485772,30871,destination
DAL,0.5206735689120722,-0.0014546282453141712,cancel_normalized_capacity__delay_flare24,0.31088126964579865,2.5684215299082158e-05,65689,destination
DAY,0.6143915574072931,-0.003552247612032544,cancel_normalized_capacity__delay_flare24,0.3767450606499413,-0.000382516753895501,7586,destination
DCA,0.6633379948456934,-0.006283533358869109,cancel_normalized_capacity__delay_flare24,0.4031791444989779,-0.000959704764430025,126909,destination
DEN,0.5218538152465957,-0.00033579937192329545,cancel_normalized_capacity__delay_flare24,0.3248148772147751,3.240486502809059e-05,242679,destination
DFW,0.634202800595107,-0.002593972352345597,cancel_normalized_capacity__delay_flare24,0.3780701096808031,-0.00022470534591945146,220823,destination
DSM,0.5867465236234243,-0.0023027752176563165,cancel_normalized_capacity__delay_flare24,0.3545690678967625,-0.00026643004828630357,13628,destination
DTW,0.4959253353081498,-0.0009754429779051943,cancel_normalized_capacity__delay_flare24,0.29773205523748086,-7.944400059878287e-05,108627,destination
ELP,0.529155229706136,-0.0005801344081663995,cancel_normalized_capacity__delay_flare24,0.3249533541193621,3.8566997597078156e-05,16785,destination
EWR,0.6174388612080127,-0.003809265558324948,cancel_normalized_capacity__delay_flare24,0.3772294642817701,-0.0005017411048587328,113538,destination
FAT,0.4906488895403223,-0.0001638479706945195,cancel_normalized_capacity__delay_flare24,0.2988031145439925,2.8969837012171595e-05,13202,destination
FLL,0.5599046937973162,-0.0010510500475152673,cancel_normalized_capacity__delay_flare24,0.34492074256045907,-5.405207485403851e-05,81681,destination
GEG,0.49708096789429324,-0.0006075297535693136,cancel_normalized_capacity__delay_flare24,0.307784093653996,-2.5571664283630113e-05,17909,destination
GRR,0.5651633682845928,-0.0030145303069984974,cancel_normalized_capacity__delay_flare24,0.3486096239491761,-0.00043637321215372893,16756,destination
