airport,joint_log_loss,joint_log_loss_delta_vs_flare24,method,multiclass_brier,multiclass_brier_delta_vs_flare24,n,role
JAX,0.5813814992730917,0.0005075837583137233,queue_shadow,0.3564632198781679,0.0008036086160747025,27680,destination
JFK,0.560099447706135,0.00011421987687043611,queue_shadow,0.3362920507810412,0.0009911083351806238,100285,destination
KOA,0.41110416293637086,-0.0010670796085108791,queue_shadow,0.2339708961578792,-0.00010125040240438477,15564,destination
LAS,0.5057188789305362,0.001654582719810338,queue_shadow,0.3104626315175814,0.0011157124312502487,173350,destination
LAX,0.4765192474872749,0.00046148492060310575,queue_shadow,0.28714721037090707,0.00040558719078248595,179186,destination
LGA,0.6212891450283337,-0.0018221562762235077,queue_shadow,0.37620919702498185,0.00022037563412341532,129044,destination
LGB,0.44680337709071294,0.0010448999801236925,queue_shadow,0.26731952263819275,0.0005959587584331016,16524,destination
LIH,0.4030686887963459,0.0005208708806189177,queue_shadow,0.22535156203751452,0.00026362358003007014,15453,destination
LIT,0.5854663382669538,-4.656260920943289e-05,queue_shadow,0.35276852998532293,0.0011868377343921543,12514,destination
MAF,0.5522104620381998,0.00012959696329950532,queue_shadow,0.3360643136754768,0.0007880245519800155,9750,destination
MCI,0.5483168207715339,0.000907304715451307,queue_shadow,0.335422377425785,0.0007287005159318238,47193,destination
MCO,0.5417770918470179,0.00046567415862908135,queue_shadow,0.33393878766009183,0.000528916264348922,150336,destination
MDW,0.4975133506621301,0.0003236639183037404,queue_shadow,0.2981557751748825,0.0006496482982407126,71436,destination
MEM,0.5777669550822426,-0.0008041987753059088,queue_shadow,0.3541736156811539,0.000269011493511051,23521,destination
MIA,0.5537079276390969,0.0008305355825541927,queue_shadow,0.3394568253239497,0.0009702125010545015,104647,destination
MKE,0.5649523779633948,-4.136548237720916e-06,queue_shadow,0.3465754550199476,0.00017265663094617745,27335,destination
MSN,0.5909405324631644,-0.0005641976510993851,queue_shadow,0.36419999659492674,-2.286013455138347e-05,12642,destination
MSP,0.4846485456184095,-9.991298340172872e-06,queue_shadow,0.29342084415332226,0.00017439366351723606,91502,destination
MSY,0.5617264101088846,0.0016137459203696691,queue_shadow,0.3394285512496091,0.0004234501711476435,50463,destination
MYR,0.5807761504168129,-0.0002039306454700851,queue_shadow,0.3493468101152444,0.00023818252107377091,12921,destination
OAK,0.4646072883275126,0.0012854784806074493,queue_shadow,0.27979019741052596,0.0012349355056954225,33309,destination
OGG,0.38758397178462534,0.00018798797122965283,queue_shadow,0.21516905237236725,0.0001759509836934403,24835,destination
OKC,0.5629266385895274,0.0005892422616563531,queue_shadow,0.3458933575340514,0.0007873535199791615,23744,destination
OMA,0.5406966827836057,0.0005570489016356595,queue_shadow,0.33351680504540765,0.0007849169201873951,23837,destination
ONT,0.5106471533905138,0.0015451488265747493,queue_shadow,0.3139746622093307,0.0013731296891031364,25851,destination
ORD,0.5730449648468523,-0.001412880628138602,queue_shadow,0.35051280770216603,-0.0005222089986532952,257904,destination
ORF,0.5986251061942772,-0.0008564085207892758,queue_shadow,0.36518854338871104,0.000687398800431338,19570,destination
PBI,0.6102635716556591,0.0013488460806210245,queue_shadow,0.38254786797626306,0.0014764426441900569,28375,destination
PDX,0.4828596402814572,0.00048801371469470167,queue_shadow,0.29207648735906017,0.00034889308394697727,58959,destination
PHL,0.5811399556158429,-0.0010733099495470189,queue_shadow,0.3518159042727019,0.00010114659364646172,92543,destination
PHX,0.5046281148145466,0.0008182973568617857,queue_shadow,0.30587806113076105,0.0004619180302714021,175773,destination
PIT,0.545105669661477,0.0003001319423380222,queue_shadow,0.3328280328862372,0.0004562760102801988,41573,destination
PNS,0.5901753414476063,0.0014659320792538288,queue_shadow,0.35201831330653055,0.0005903207931964305,13714,destination
PSP,0.4860701205394571,0.0005708823520488848,queue_shadow,0.29615288582128696,0.0006750652431548043,14532,destination
PVD,0.5751337462793391,-0.0007319444225658556,queue_shadow,0.3553132022936167,0.00027325049033488646,15168,destination
PWM,0.5662823443888865,-0.0013857093642065665,queue_shadow,0.3435295285310041,-0.00019927684050036198,10653,destination
RDU,0.5521333890955078,-0.0006702141260590544,queue_shadow,0.33699930176661497,0.0002781798849500472,54761,destination
RIC,0.5838150553773752,-0.0009050872531302101,queue_shadow,0.3585603719159787,0.0002967098320391659,17536,destination
RNO,0.5071908045906266,0.0019833289157725753,queue_shadow,0.3060059703794761,0.0012031081892568962,20609,destination
ROC,0.5972507274110124,-0.0004509684225643129,queue_shadow,0.36646527252044564,0.00038048746141022827,9899,destination
RSW,0.5422624914834381,0.0012846155796897296,queue_shadow,0.33122196535445003,0.0009009896573665133,33874,destination
SAN,0.5654381057726173,0.0018605488493224076,queue_shadow,0.3518890411603387,0.0012029821500696425,92512,destination
SAT,0.5348753725001266,0.0011293038036799263,queue_shadow,0.3286372713516864,0.0006460375493901327,41298,destination
SAV,0.5923688015326577,-0.0001040388262960601,queue_shadow,0.3567364263262751,0.00047826027714104047,18664,destination
SDF,0.5696837167728657,0.000737050831157382,queue_shadow,0.34110318541328594,0.00039109741944093335,22204,destination
SEA,0.5276845918067878,0.0005221575126603817,queue_shadow,0.3224276255595801,0.00012601623965924347,145263,destination
SFO,0.5462760110002325,0.00018905504889510372,queue_shadow,0.3421035103204126,0.0004560285533188879,130406,destination
SJC,0.4599713617389203,0.0009180627117226781,queue_shadow,0.27665623640145826,0.0008212639951099554,45157,destination
SJU,0.578658840261471,0.00038049668968165307,queue_shadow,0.37014826757483116,0.0005176031858003527,34294,destination
SLC,0.43821642261159177,0.00012776689517624007,queue_shadow,0.26042653685190936,0.00022755677941166397,95412,destination
SMF,0.4741632118668638,0.0009779587374479926,queue_shadow,0.2887397591010621,0.0008209576978792654,56588,destination
SNA,0.491596444220211,0.00014533321896376128,queue_shadow,0.2930702726700239,0.00038333016001579345,42928,destination
STL,0.5030982577892198,0.000696465375555011,queue_shadow,0.3027547561915401,0.000894693831370974,62601,destination
SYR,0.6231494310411707,-0.0006401253412343655,queue_shadow,0.3826312310434256,0.0006350100770172729,9778,destination
TPA,0.5486498440147801,0.0006553517673512088,queue_shadow,0.3391009672857148,0.0005163063960618164,77024,destination
TUL,0.5663600285266667,-0.0006121816835777949,queue_shadow,0.34383707834766486,0.0005611882847931238,18010,destination
TUS,0.50341414186497,0.0007282332011701032,queue_shadow,0.3052761017618593,0.0006750197575230987,19910,destination
TYS,0.6264606093355204,0.0005165679034916382,queue_shadow,0.3867720727461684,0.0013607110709409898,11415,destination
XNA,0.579187552785626,-0.002919230640018089,queue_shadow,0.34881424979177644,-6.871863443724813e-06,12069,destination
ABQ,0.5066548578857306,0.0016448382480208634,hypergraph,0.30881139754734627,0.001236314298447394,24916,destination
ALB,0.581181099636835,3.469529760435908e-05,hypergraph,0.35908391682601487,0.0008698329752454548,11957,destination
ANC,0.5774239175393651,0.0026242702920675764,hypergraph,0.3671621922961097,0.001319258974616544,12607,destination
ATL,0.5086119982876288,0.00164927873334908,hypergraph,0.29671988621527495,0.00040029070265579225,266417,destination
AUS,0.5283606342944278,0.0011905574066234381,hypergraph,0.3273031613984631,0.0008385042769386009,82354,destination
BDL,0.5527899226873628,0.001289255411861423,hypergraph,0.340360931645177,0.0005588908034826479,22812,destination
BHM,0.5696022802066897,0.0006288773966737216,hypergraph,0.3431738782217086,0.0006525622460413216,16658,destination
BNA,0.5295715381326673,-0.00029758446939298633,hypergraph,0.32394794783636804,-0.0003454783068079226,99683,destination
BOI,0.47051172136877545,0.0005432668953742059,hypergraph,0.28825816588763536,0.0007310750853031234,23137,destination
BOS,0.5817631931136316,0.0010341743920198043,hypergraph,0.3600627610602341,0.0009068250451025328,138635,destination
BUF,0.5961720277606974,-0.0002234180544822273,hypergraph,0.3691572354231567,0.0007041548117872609,20385,destination
BUR,0.5166042696767058,0.0015348719123159382,hypergraph,0.3092242971619869,0.00128642522621919,29665,destination
BWI,0.5026357331437363,-8.973072947537908e-05,hypergraph,0.2974645685902903,0.0003967915694858548,90266,destination
CHS,0.5884273613701504,-5.309449235835206e-05,hypergraph,0.3542149624686699,0.0006414894773680291,24315,destination
CLE,0.5559386866544782,0.0005932437302497151,hypergraph,0.33683812108540345,0.0003610534773593188,39597,destination
CLT,0.5174753721692938,-0.0004798667769077003,hypergraph,0.30426389220593325,-6.001716092196574e-05,159104,destination
CMH,0.5532548167351676,0.0002612570744497944,hypergraph,0.3397468892175786,0.00023507304885334035,43628,destination
COS,0.5794286326747746,0.0033213536809068023,hypergraph,0.3586108402358339,0.002492549711056391,13045,destination
CVG,0.5806827362508993,0.00034369454052263215,hypergraph,0.35725344128061254,0.00039496130519672823,30871,destination
DAL,0.5240702939772738,0.00194209681988744,hypergraph,0.3123901942321975,0.0015346088016979231,65689,destination
DAY,0.6183841816216831,0.0004403766023574063,hypergraph,0.3772672728601798,0.00013969545634301417,7586,destination
DCA,0.6690475255735557,-0.0005740026310068203,hypergraph,0.4050368525692914,0.0008980033058834658,126909,destination
DEN,0.5242448664537732,0.002055251835254235,hypergraph,0.3264239489981412,0.0016414766483942023,242679,destination
DFW,0.6380439405690354,0.0012471676215827232,hypergraph,0.3796750390801621,0.001380224053439516,220823,destination
DSM,0.591105792019211,0.002056493178130392,hypergraph,0.35542819081778654,0.0005926928727377212,13628,destination
DTW,0.49756591528943084,0.0006651370033758375,hypergraph,0.29825575681539096,0.0004442575773113133,108627,destination
ELP,0.5327027460211728,0.0029673819068704033,hypergraph,0.326945779842195,0.002030992720429947,16785,destination
EWR,0.6211280409565428,-0.0001200858097948343,hypergraph,0.37974914517896197,0.002017939792333112,113538,destination
FAT,0.49167832636909253,0.0008655888580756943,hypergraph,0.29973508943652566,0.0009609447295453322,13202,destination
FLL,0.5620574963978828,0.0011017525530513383,hypergraph,0.3457896243264899,0.0008148296911767994,81681,destination
GEG,0.49812755937806813,0.00043906173020558104,hypergraph,0.30855731725029983,0.0007476519320201991,17909,destination
GRR,0.5676908462200577,-0.0004870523715335695,hypergraph,0.3491666130452704,0.00012061588394057798,16756,destination
GSO,0.5977150181306157,5.409707713088796e-05,hypergraph,0.3568771368446797,0.0007200198526217116,10168,destination
GSP,0.5934012080588331,0.0009595280029247588,hypergraph,0.3614910741290841,0.0010343153284071427,13717,destination
HNL,0.45731668086472027,0.0008297153741286256,hypergraph,0.26701879761902514,0.0005764328792932094,51167,destination
HOU,0.5058681448963824,0.0018956767251295803,hypergraph,0.305259576135317,0.0008684330860705414,50457,destination
HPN,0.6053712676889033,-0.002272419993867514,hypergraph,0.3689953935588298,-0.00020686266179797963,10331,destination
IAD,0.4808405230043606,-0.0010318104740444922,hypergraph,0.2875465836762398,-0.0004942900368636316,54557,destination
IAH,0.5219738079299118,0.0016407959820968765,hypergraph,0.31277784297226735,0.000512139998766592,107870,destination
ICT,0.6008991158174104,0.000896930230687043,hypergraph,0.3663883834743446,0.00024267316211640244,10762,destination
IND,0.5523927824833058,0.00014150105487198417,hypergraph,0.33551257736562257,0.00039675012915396657,45475,destination
JAX,0.5818948901745881,0.0010209746598101033,hypergraph,0.3566798774052779,0.0010202661431846782,27680,destination
JFK,0.5617373269150825,0.0017520990858179708,hypergraph,0.3368659017109901,0.0015649592651295618,100285,destination
KOA,0.41102263912572046,-0.001148603419161287,hypergraph,0.23393831365251666,-0.00013383290776691759,15564,destination
LAS,0.5048599790779371,0.0007956828672112115,hypergraph,0.3099581907121468,0.0006112716258156459,173350,destination
LAX,0.47622581800577696,0.00016805543910514142,hypergraph,0.28708892990215473,0.00034730672203014956,179186,destination
LGA,0.6245406302220793,0.0014293289175221213,hypergraph,0.37724550596911777,0.0012566845782593372,129044,destination
LGB,0.44635701328709804,0.0005985361765087904,hypergraph,0.26722212150176883,0.000498557622009177,16524,destination
LIH,0.4030051068703728,0.000457288954645807,hypergraph,0.22543972824582623,0.000351789788341772,15453,destination
LIT,0.5872119188554373,0.0016990179792740756,hypergraph,0.35315953673829376,0.0015778444873629782,12514,destination
MAF,0.5544783278517017,0.002397462776801418,hypergraph,0.33656520519334293,0.0012889160698461577,9750,destination
MCI,0.5475873148572667,0.00017779880118418134,hypergraph,0.33525501242828376,0.0005613355184305724,47193,destination
MCO,0.5417796855562252,0.0004682678678363805,hypergraph,0.33368418170800557,0.00027431031226266,150336,destination
MDW,0.497938389565587,0.0007487028217606495,hypergraph,0.2981672502713256,0.0006611233946838269,71436,destination
MEM,0.5790492090230491,0.00047805516550059046,hypergraph,0.35446565399485497,0.0005610498072121106,23521,destination
MIA,0.5536908952861583,0.0008135032296155975,hypergraph,0.3390727960874711,0.0005861832645758791,104647,destination
MKE,0.5649420347474255,-1.4479764206987156e-05,hypergraph,0.3466364000148324,0.00023360162583102584,27335,destination
MSN,0.591534431247353,2.970113308931044e-05,hypergraph,0.3643675603963974,0.00014470366691926584,12642,destination
MSP,0.4842884679111456,-0.00037006900560404565,hypergraph,0.2932036189530048,-4.2831536800236325e-05,91502,destination
MSY,0.561996102058737,0.001883437870222049,hypergraph,0.3394039777912512,0.0003988767127897641,50463,destination
MYR,0.5811617078317519,0.00018162676946897882,hypergraph,0.3491830035887046,7.437599453397059e-05,12921,destination
OAK,0.46461273064397585,0.001290920797070716,hypergraph,0.27966058732912424,0.0011053254242937016,33309,destination
OGG,0.3878834320498494,0.0004874482364536914,hypergraph,0.2152918021965831,0.0002987008079092801,24835,destination
OKC,0.5633730811675374,0.0010356848396663176,hypergraph,0.3460303002116204,0.0009242961975481356,23744,destination
OMA,0.5414506138523237,0.0013109799703536762,hypergraph,0.3335628994635454,0.0008310113383251383,23837,destination
ONT,0.5110877025819452,0.001985698018006188,hypergraph,0.31404391949193816,0.0014423869717106186,25851,destination
ORD,0.5722039398187123,-0.0022539056562785875,hypergraph,0.34979579926530646,-0.0012392174355128627,257904,destination
ORF,0.5979309654370222,-0.001550549278044322,hypergraph,0.3648582855881171,0.0003571409998374131,19570,destination
PBI,0.6109996142763041,0.0020848887012659967,hypergraph,0.3824730796014935,0.0014016542694205159,28375,destination
PDX,0.4826656314444418,0.00029400487767927697,hypergraph,0.2919505297594048,0.0002229354842915865,58959,destination
PHL,0.5824293779762986,0.0002161124109086865,hypergraph,0.3522683000283311,0.0005535423492756819,92543,destination
PHX,0.504400548497595,0.0005907310399101418,hypergraph,0.305795265774221,0.000379122673731358,175773,destination
PIT,0.5451012424849483,0.0002957047658093126,hypergraph,0.3328926239435854,0.0005208670676283833,41573,destination
PNS,0.5906984235767281,0.0019890142083756057,hypergraph,0.3520648516454297,0.0006368591320956019,13714,destination
PSP,0.4867913480443947,0.001292109856986523,hypergraph,0.29640793314296693,0.000930112564834773,14532,destination
PVD,0.5760182652972395,0.00015257459533457585,hypergraph,0.35545876402995563,0.000418812226673837,15168,destination
PWM,0.5669162908296003,-0.0007517629234927714,hypergraph,0.3437807050521517,5.1899680647227164e-05,10653,destination
RDU,0.5530578537018963,0.0002542504803294543,hypergraph,0.3369758248003192,0.0002547029186542593,54761,destination
RIC,0.585257754177231,0.0005376115467256026,hypergraph,0.3585670353122195,0.00030337322827994617,17536,destination
RNO,0.5062340734430963,0.001026597768242321,hypergraph,0.3059523032002005,0.0011494410099813224,20609,destination
ROC,0.5973257583539594,-0.0003759374796172832,hypergraph,0.36669147154392184,0.0006066864848864317,9899,destination
RSW,0.5426634271626067,0.0016855512588583865,hypergraph,0.3310714639817658,0.0007504882846822714,33874,destination
SAN,0.5651398049126463,0.0015622479893513397,hypergraph,0.35172540949122166,0.0010393504809526055,92512,destination
SAT,0.5351077728275991,0.0013617041311524414,hypergraph,0.32883341393277005,0.0008421801304737686,41298,destination
SAV,0.5933361014319402,0.0008632610729863988,hypergraph,0.356905497767339,0.0006473317182049132,18664,destination
SDF,0.569617301477333,0.0006706355356247418,hypergraph,0.34118328260261604,0.0004711946087710417,22204,destination
SEA,0.5276432877154762,0.000480853421348737,hypergraph,0.32226655417758643,-3.505514233442808e-05,145263,destination
SFO,0.5465434616879734,0.0004565057366360259,hypergraph,0.34214546335532586,0.0004979815882321659,130406,destination
SJC,0.460187194524581,0.0011338954973834081,hypergraph,0.2766165043235407,0.0007815319171923796,45157,destination
SJU,0.5786215011001278,0.0003431575283384669,hypergraph,0.3698520191805188,0.0002213547914879932,34294,destination
SLC,0.4381146892160894,2.6033499673894234e-05,hypergraph,0.26035175214856493,0.0001527720760672313,95412,destination
SMF,0.4742468449031356,0.0010615917737198388,hypergraph,0.28856432845667246,0.0006455270534896362,56588,destination
SNA,0.4922905433278014,0.0008394323265542014,hypergraph,0.2931055403575289,0.0004185978475207963,42928,destination
STL,0.5035239166268518,0.0011221242131870257,hypergraph,0.30281117912465005,0.0009511167644809526,62601,destination
SYR,0.622746180298805,-0.001043376083600056,hypergraph,0.3823777349672894,0.0003815140008810447,9778,destination
TPA,0.5492752718433298,0.0012807795959008939,hypergraph,0.33917588087717376,0.0005912199875207635,77024,destination
TUL,0.566945623858986,-2.6586351258517382e-05,hypergraph,0.3439553217584655,0.0006794316955937574,18010,destination
TUS,0.5038181487743448,0.0011322401105449131,hypergraph,0.3055489415098513,0.0009478595055150696,19910,destination
TYS,0.6276430022439088,0.0016989608118800348,hypergraph,0.38704512620066167,0.0016337645254342337,11415,destination
XNA,0.5816833872075843,-0.00042339621805975725,hypergraph,0.3492823349582503,0.00046121330303011687,12069,destination
ABQ,0.5050100196628983,2.5188517938090627e-11,global_simplex,0.30757508327278826,2.38893904658255e-11,24916,destination
ALB,0.5811464042851161,-5.411449066627938e-11,global_simplex,0.3582140838076225,-4.3146930472914846e-11,11957,destination
ANC,0.57479964725753,1.0232481528760218e-11,global_simplex,0.3658429333321704,1.0677236872425055e-11,12607,destination
ATL,0.506962719560514,6.2342353501776415e-12,global_simplex,0.2963195955171673,4.548139642679416e-12,266417,destination
AUS,0.5271700769018859,1.4081513732833173e-11,global_simplex,0.3264646571341548,1.26302857061944e-11,82354,destination
BDL,0.5515006672522841,-2.321731695786866e-11,global_simplex,0.3398020408239734,-1.77209358298569e-11,22812,destination
BHM,0.5689734028201574,1.0141443240740955e-11,global_simplex,0.342521315986912,1.1244727371462204e-11,16658,destination
BNA,0.5298691225861593,-1.5901058247891342e-11,global_simplex,0.3242934261296746,-1.3501366691315297e-11,99683,destination
BOI,0.4699684544779709,4.569677969357144e-12,global_simplex,0.2875270908038913,1.5590861934811073e-12,23137,destination
BOS,0.5807290187195872,-2.0246027077064355e-12,global_simplex,0.35915593601335716,-1.7744139491071564e-12,138635,destination
BUF,0.5963954458481848,3.3005154165266504e-11,global_simplex,0.36845308064795235,3.65829033732723e-11,20385,destination
BUR,0.515069397801857,3.746714050123501e-11,global_simplex,0.30793787195415134,1.8383627953255655e-11,29665,destination
BWI,0.5027254638741728,9.61120072417998e-13,global_simplex,0.2970677770219226,1.1181611192512264e-12,90266,destination
CHS,0.5884804558809571,1.84483539555913e-11,global_simplex,0.3535734729934514,2.1495027979767656e-12,24315,destination
CLE,0.5553454429041338,-2.0094703678807946e-11,global_simplex,0.33647706759106694,-1.6977197425660506e-11,39597,destination
CLT,0.5179552389501032,3.901656775440188e-12,global_simplex,0.3043239093664403,-4.14890344302421e-13,159104,destination
CMH,0.5529935596539746,-6.743272606968276e-12,global_simplex,0.3395118161618601,-6.865175095072118e-12,43628,destination
COS,0.5761072790525062,5.863842744702197e-11,global_simplex,0.35611829057031225,4.55347426431274e-11,13045,destination
CVG,0.5803390416806339,-2.974276380740548e-11,global_simplex,0.3568584799497427,-2.5673130288339507e-11,30871,destination
DAL,0.5221281971795058,2.2119417408816844e-11,global_simplex,0.3108555854478052,1.730565690749586e-11,65689,destination
DAY,0.6179438049730781,-4.6247561336087983e-11,global_simplex,0.3771275773765544,-2.7282398562533672e-11,7586,destination
DCA,0.669621528202002,-2.5605073616929985e-12,global_simplex,0.4041388492599023,-3.5056402225563943e-12,126909,destination
DEN,0.5221896146150127,-3.5063063563711694e-12,global_simplex,0.3247824723449413,-4.805711384392453e-12,242679,destination
DFW,0.636796772941271,-6.181610778810409e-12,global_simplex,0.3782948150189939,-7.728651052474333e-12,220823,destination
DSM,0.5890492988331497,-7.930878176409806e-12,global_simplex,0.35483549793865354,-6.3952731998995205e-12,13628,destination
DTW,0.49690077829259227,6.537270724749078e-12,global_simplex,0.2978114992437082,5.628553179093387e-12,108627,destination
ELP,0.529735364114457,1.545430450278218e-13,global_simplex,0.32491478712223826,4.73232564246473e-13,16785,destination
EWR,0.621248126762027,-4.310662937712095e-12,global_simplex,0.3777312053799809,-6.647959960304206e-12,113538,destination
FAT,0.49081273745793014,-5.308670170123264e-11,global_simplex,0.29877414465647645,-5.050387885674468e-11,13202,destination
FLL,0.5609557438522941,7.462586104622915e-12,global_simplex,0.3449747946374646,2.151501199421091e-12,81681,destination
GEG,0.49768849762775386,-2.0108692488918223e-11,global_simplex,0.30780966530263404,-1.5645595929925094e-11,17909,destination
GRR,0.568177898610779,1.9187762489991655e-11,global_simplex,0.349045997170723,9.3931529221436e-12,16756,destination
GSO,0.5976609210534214,-6.339373470609644e-14,global_simplex,0.3561571169993002,7.242206834234821e-12,10168,destination
GSP,0.5924416800906251,3.471678500233111e-11,global_simplex,0.36045675882462164,2.3944679572451832e-11,13717,destination
HNL,0.4564869654742539,-1.6337764474627647e-11,global_simplex,0.26644236472531757,-1.4414358595615795e-11,51167,destination
HOU,0.5039724681512731,-1.9979795595759242e-11,global_simplex,0.30439114302847164,-2.0774826303693317e-11,50457,destination
HPN,0.6076436876573355,-2.54353205164648e-11,global_simplex,0.3692022562119057,-8.722078614908924e-12,10331,destination
IAD,0.48187233350099634,2.2591262194282535e-11,global_simplex,0.2880408737346125,2.1509072301029164e-11,54557,destination
IAH,0.5203330119370526,-1.0762279956111342e-11,global_simplex,0.3122657029680195,-5.48128209487686e-12,107870,destination
ICT,0.6000021856041579,1.7434498289503608e-11,global_simplex,0.3661457103267939,1.4565681993872204e-11,10762,destination
IND,0.5522512814340881,5.65425484211346e-12,global_simplex,0.33511582724971467,1.3246070906802743e-11,45475,destination
JAX,0.5808739154999744,-1.4803602788049375e-11,global_simplex,0.35565961125131496,-1.0778267167665945e-11,27680,destination
JFK,0.5599852278215303,-7.73425767874869e-12,global_simplex,0.3353009424376667,-8.193834499792274e-12,100285,destination
KOA,0.4121712425303529,-1.4528822589454649e-11,global_simplex,0.23407214655895406,-1.3295198275642406e-12,15564,destination
LAS,0.5040642962055703,-5.155653681754302e-12,global_simplex,0.3093469190821509,-4.180267243469871e-12,173350,destination
LAX,0.4760577625631629,-3.5089153804790385e-12,global_simplex,0.28674162317652774,-3.596845044029351e-12,179186,destination
LGA,0.6231113012916049,-1.2952305894486926e-11,global_simplex,0.375988821382343,-8.51541059887495e-12,129044,destination
LGB,0.44575847712370686,1.3117618102853612e-11,global_simplex,0.2667235638897,9.940326339830108e-12,16524,destination
LIH,0.40254781791248995,-3.2370217617483377e-12,global_simplex,0.22508793845498548,-2.4989732505531492e-12,15453,destination
LIT,0.5855129008400364,-3.612687926590752e-11,global_simplex,0.3515816922186452,-3.228556311185571e-11,12514,destination
MAF,0.5520808650361952,-3.870503917369206e-11,global_simplex,0.3352762890918648,-3.163197481725888e-11,9750,destination
MCI,0.5474095160234127,-3.2669866811829706e-11,global_simplex,0.33469367689239254,-1.746064404173353e-11,47193,destination
MCO,0.5413114176949211,6.5322192099870335e-12,global_simplex,0.33340987140023104,4.4881320881984266e-12,150336,destination
MDW,0.4971896867504809,6.654565787300726e-12,global_simplex,0.29750612688253614,5.89434057118865e-12,71436,destination
MEM,0.5785711538730305,1.5481949056095345e-11,global_simplex,0.3539046042008327,1.3189838110605479e-11,23521,destination
MIA,0.5528773920691883,1.2645551272782996e-11,global_simplex,0.3384866128327462,9.851008897499014e-12,104647,destination
MKE,0.5649565145160071,4.374611783930504e-12,global_simplex,0.3464027983902645,1.2631007351160406e-12,27335,destination
MSN,0.5915047301596139,4.535016806528347e-11,global_simplex,0.364222856758352,2.8873847757182602e-11,12642,destination
MSP,0.48465853691365357,-3.096078948772174e-12,global_simplex,0.2932464504840753,-5.729694496636739e-12,91502,destination
MSY,0.560112664185588,-2.9268809598193e-12,global_simplex,0.3390051010823299,3.8684611070038954e-12,50463,destination
MYR,0.5809800810818214,1.9538481943470742e-11,global_simplex,0.34910862760352923,9.358624986077757e-12,12921,destination
OAK,0.46332180984051224,-6.392886220396576e-12,global_simplex,0.2785552619030147,-1.8158252679256748e-12,33309,destination
OGG,0.3873959838174769,4.081235349673307e-12,global_simplex,0.2149931013889239,2.5010549187243214e-13,24835,destination
OKC,0.5623373963282732,4.021227795192317e-13,global_simplex,0.3451060040196045,5.532241331707155e-12,23744,destination
OMA,0.5401396338505418,-3.1428304403391394e-11,global_simplex,0.33273188809725895,-2.7961299942091955e-11,23837,destination
ONT,0.5091020045821024,1.8163359705170024e-11,global_simplex,0.31260153251418754,-6.04000183201947e-12,25851,destination
ORD,0.5744578454836652,8.67428351369881e-12,global_simplex,0.3510350167084319,7.612577235249773e-12,257904,destination
ORF,0.5994815146989168,-1.6149748205407377e-11,global_simplex,0.3645011445871067,-1.1730061366677091e-12,19570,destination
PBI,0.6089147255777244,2.6862956303830288e-12,global_simplex,0.3810714253440857,1.2012724148746656e-11,28375,destination
PDX,0.4823716265619791,-4.783395901597487e-12,global_simplex,0.29172759427085204,-4.261146990813813e-12,58959,destination
PHL,0.582213265564279,-1.1108891584399316e-12,global_simplex,0.35171475768176014,2.7047253325918064e-12,92543,destination
PHX,0.5038098174621619,4.477085369103406e-12,global_simplex,0.305416143101197,7.073786001399185e-13,175773,destination
PIT,0.5448055377357087,1.6569745575623074e-11,global_simplex,0.33237175688959963,1.3642642571198849e-11,41573,destination
PNS,0.5887094093747564,6.4038774283403654e-12,global_simplex,0.3514279925191498,5.8156812698939575e-12,13714,destination
PSP,0.4854992381868499,-5.5827564793276e-13,global_simplex,0.2954778205742004,-3.931743819407529e-12,14532,destination
PVD,0.5758656907370918,3.51868534309574e-11,global_simplex,0.35503995184658077,4.329897551613726e-11,15168,destination
PWM,0.5676680537353187,-1.777433755734137e-11,global_simplex,0.34372880535242084,-1.9083623570281816e-11,10653,destination
RDU,0.5528036032344561,1.2889245226688217e-11,global_simplex,0.3367211218971609,1.5495993377356854e-11,54761,destination
RIC,0.5847201426991768,6.867140189825705e-11,global_simplex,0.3582636621422619,5.832234695191119e-11,17536,destination
RNO,0.5052074757083082,3.345412835642492e-11,global_simplex,0.30480286222334346,3.312428109580878e-11,20609,destination
ROC,0.5977016957829939,-5.0582760202644295e-11,global_simplex,0.3660847850180199,-4.101552431023947e-11,9899,destination
RSW,0.5409778758951828,-8.565592679588008e-12,global_simplex,0.33032097568748736,-9.59615720219631e-12,33874,destination
SAN,0.5635775569416864,1.8391510536730493e-11,global_simplex,0.35068605902749544,1.7226386983537623e-11,92512,destination
SAT,0.533746068676282,-2.016464772935933e-11,global_simplex,0.32799123378705836,-1.5237922035282736e-11,41298,destination
SAV,0.5924728403405906,-1.8363199849602552e-11,global_simplex,0.35625816602808014,-2.105393637208408e-11,18664,destination
SDF,0.5689466659500374,8.32911517534285e-12,global_simplex,0.3407120879971127,3.2677194283792232e-12,22204,destination
SEA,0.5271624342912912,-2.8362867610098874e-12,global_simplex,0.32230160931526014,-4.660716257376407e-12,145263,destination
SFO,0.5460869559358172,-1.552014072814245e-11,global_simplex,0.34164748175216153,-1.4932166614300968e-11,130406,destination
SJC,0.4590532990221886,-5.008993220201319e-12,global_simplex,0.27583497240022287,-6.125433493764376e-12,45157,destination
SJU,0.5782783435947478,2.2958523970828537e-11,global_simplex,0.3696306644158296,2.6798785413006954e-11,34294,destination
SLC,0.4380886557273609,1.094535573287203e-11,global_simplex,0.2601989800793052,6.807499008942841e-12,95412,destination
