joint_log_loss,multiclass_brier,weight_baseline,weight_rotation_risk,weight_rotation_structural,weight_weather
0.44297457410727714,0.2655988600509079,0.05,0.0,0.4,0.55
0.4435863897023667,0.26598581889939316,0.05,0.35,0.0,0.6
0.4435021088410293,0.2659348191315855,0.05,0.3,0.05,0.6
0.4434219648265737,0.2658852912221215,0.05,0.25,0.1,0.6
0.44334591811076024,0.26583723517100105,0.05,0.2,0.15,0.6
0.443273953009816,0.2657906509782242,0.05,0.15,0.2,0.6
0.44320607552152474,0.265745538643791,0.05,0.1,0.25,0.6
0.44314231288196787,0.2657018981677014,0.05,0.05,0.3,0.6
0.44308271477693806,0.2656597295499554,0.05,0.0,0.35,0.6
0.44362911745126427,0.2660030863990014,0.05,0.3,0.0,0.65
0.44354637944151937,0.2659525648328451,0.05,0.25,0.05,0.65
0.4434678160757115,0.26590351512503224,0.05,0.2,0.1,0.65
0.443393395701403,0.26585593727556306,0.05,0.15,0.15,0.65
0.4433231121550805,0.26580983128443764,0.05,0.1,0.2,0.65
0.44325698314139306,0.2657651971516557,0.05,0.05,0.25,0.65
0.4431950507676315,0.26572203487721735,0.05,0.0,0.3,0.65
0.44367528350859153,0.26602127427178307,0.05,0.25,0.0,0.7
0.4435941203862903,0.2659712309072779,0.05,0.2,0.05,0.7
0.44351718193086975,0.2659226594011165,0.05,0.15,0.1,0.7
0.4434444455949347,0.2658755597532987,0.05,0.1,0.15,0.7
0.44337591690103106,0.2658299319638244,0.05,0.05,0.2,0.7
0.4433116287581357,0.26578577603269377,0.05,0.0,0.25,0.7
0.44372497450733894,0.26604038251773804,0.05,0.2,0.0,0.75
0.4436454300529377,0.2659908173548843,0.05,0.15,0.05,0.75
0.4435701751968302,0.2659427240503741,0.05,0.1,0.1,0.75
0.4434991986051695,0.26589610260420754,0.05,0.05,0.15,0.75
0.44343252117301035,0.26585095301638456,0.05,0.0,0.2,0.75
0.44377830848111266,0.2660604111368665,0.05,0.15,0.0,0.8
0.44370044142014187,0.26601132417566403,0.05,0.1,0.05,0.8
0.4436269479847802,0.26596370907280514,0.05,0.05,0.1,0.8
0.4435578318234685,0.2659175658282899,0.05,0.0,0.15,0.8
0.4438354432696148,0.2660813601291684,0.05,0.1,0.0,0.85
0.4437593324492285,0.2660327513696171,0.05,0.05,0.05,0.85
0.4436877053084121,0.26598561446840957,0.05,0.0,0.1,0.85
0.44389659013935673,0.2661032294946436,0.05,0.05,0.0,0.9
0.4438223434574382,0.26605509893674373,0.05,0.0,0.05,0.9
0.4439620371930456,0.2661260192332923,0.05,0.0,0.0,0.95
0.4435211443983131,0.26599461460856494,0.1,0.9,0.0,0.0
0.44341508730527274,0.26593616420230937,0.1,0.85,0.05,0.0
0.4433134891632834,0.26587918565439744,0.1,0.8,0.1,0.0
0.4432161754255665,0.2658236789648291,0.1,0.75,0.15,0.0
0.44312301714489544,0.2657696441336044,0.1,0.7,0.2,0.0
0.4430339186790019,0.26571708116072335,0.1,0.65,0.25,0.0
0.44294881003998726,0.2656659900461858,0.1,0.6,0.3,0.0
0.44286764194485695,0.26561637078999184,0.1,0.55,0.35,0.0
0.4427903825606981,0.26556822339214153,0.1,0.5,0.4,0.0
0.44271701539009206,0.2655215478526349,0.1,0.45,0.45,0.0
0.4426475379819809,0.2654763441714718,0.1,0.4,0.5,0.0
0.44258196129250604,0.2654326123486524,0.1,0.35,0.55,0.0
0.44252030961104893,0.26539035238417646,0.1,0.3,0.6,0.0
0.4424626210361809,0.2653495642780442,0.1,0.25,0.65,0.0
0.44240894855251484,0.2653102480302556,0.1,0.2,0.7,0.0
0.4423593618398194,0.2652724036408106,0.1,0.15,0.75,0.0
0.44231395006503066,0.2652360311097091,0.1,0.1,0.8,0.0
0.44227282611379665,0.2652011304369513,0.1,0.05,0.85,0.0
0.44223613312125476,0.2651677016225371,0.1,0.0,0.9,0.0
0.44352045861028633,0.26600086909429577,0.1,0.85,0.0,0.05
0.44341627541175793,0.26594289688969147,0.1,0.8,0.05,0.05
0.4433164534021988,0.2658863965434309,0.1,0.75,0.1,0.05
0.44322084135904116,0.2658313680555138,0.1,0.7,0.15,0.05
0.44312932736331584,0.26577781142594037,0.1,0.65,0.2,0.05
0.4430418288721812,0.2657257266547105,0.1,0.6,0.25,0.05
0.4429582864383838,0.26567511374182434,0.1,0.55,0.3,0.05
0.44287865961839107,0.2656259726872817,0.1,0.5,0.35,0.05
0.44280292429396034,0.26557830349108275,0.1,0.45,0.4,0.05
0.4427310709744119,0.2655321061532273,0.1,0.4,0.45,0.05
0.4426631038352688,0.2654873806737155,0.1,0.35,0.5,0.05
0.44259904036359843,0.2654441270525474,0.1,0.3,0.55,0.05
0.44253891156044906,0.26540234528972284,0.1,0.25,0.6,0.05
0.44248276271880627,0.26536203538524183,0.1,0.2,0.65,0.05
0.44243065486916755,0.2653231973391044,0.1,0.15,0.7,0.05
0.4423826670852911,0.2652858311513107,0.1,0.1,0.75,0.05
0.44233890000632053,0.26524993682186054,0.1,0.05,0.8,0.05
0.44229948123689866,0.2652155143507541,0.1,0.0,0.85,0.05
0.44352438903646996,0.2660080439532,0.1,0.8,0.0,0.1
0.4434219748783931,0.26595054995024703,0.1,0.75,0.05,0.1
0.44332384643817263,0.26589452780563766,0.1,0.7,0.1,0.1
0.44322987097891847,0.2658399775193719,0.1,0.65,0.15,0.1
0.4431399504710812,0.26578689909144976,0.1,0.6,0.2,0.1
0.4430540133638906,0.2657352925218712,0.1,0.55,0.25,0.1
0.4429720093212259,0.26568515781063634,0.1,0.5,0.3,0.1
0.44289390578834115,0.265636494957745,0.1,0.45,0.35,0.1
0.44281968577502356,0.26558930396319724,0.1,0.4,0.4,0.1
0.44274934651065323,0.2655435848269932,0.1,0.35,0.45,0.1
0.44268289878107864,0.26549933754913274,0.1,0.3,0.5,0.1
0.44262036685667827,0.2654565621296158,0.1,0.25,0.55,0.1
0.4425617889968773,0.2654152585684425,0.1,0.2,0.6,0.1
0.44250721858942604,0.26537542686561283,0.1,0.15,0.65,0.1
0.4424567260730936,0.26533706702112675,0.1,0.1,0.7,0.1
0.44241040193018866,0.2653001790349843,0.1,0.05,0.75,0.1
0.4423683612806698,0.2652647629071854,0.1,0.0,0.8,0.1
0.44353253858017483,0.26601613918527767,0.1,0.75,0.0,0.15
0.4434318159669641,0.2659591233839759,0.1,0.7,0.05,0.15
0.44333532070344944,0.26590357944101783,0.1,0.65,0.1,0.15
0.44324293518028646,0.26584950735640345,0.1,0.6,0.15,0.15
0.44315457307006717,0.26579690713013254,0.1,0.55,0.2,0.15
0.4430701723614188,0.2657457787622053,0.1,0.5,0.25,0.15
0.44298969087711054,0.2656961222526217,0.1,0.45,0.3,0.15
0.4429131033683643,0.26564793760138167,0.1,0.4,0.35,0.15
0.4428403996873852,0.2656012248084852,0.1,0.35,0.4,0.15
0.4427715837609585,0.2655559838739324,0.1,0.3,0.45,0.15
0.44270667322027185,0.2655122147977232,0.1,0.25,0.5,0.15
0.4426456996337476,0.2654699175798576,0.1,0.2,0.55,0.15
0.44258870936801087,0.2654290922203356,0.1,0.15,0.6,0.15
0.44253576518893667,0.2653897387191572,0.1,0.1,0.65,0.15
0.44248694883729345,0.2653518570763224,0.1,0.05,0.7,0.15
0.44244236502127754,0.2653154472918313,0.1,0.0,0.75,0.15
0.4435446352936568,0.2660251547905287,0.1,0.7,0.0,0.2
0.4434455459102346,0.26596861719087833,0.1,0.65,0.05,0.2
0.4433506393691363,0.2659135514495715,0.1,0.6,0.1,0.2
0.44325981076535276,0.26585995756660835,0.1,0.55,0.15,0.2
0.44317298390614157,0.2658078355419887,0.1,0.5,0.2,0.2
0.4430901053094062,0.26575718537571286,0.1,0.45,0.25,0.2
0.44301114034343597,0.2657080070677804,0.1,0.4,0.3,0.2
0.44293607076179026,0.26566030061819174,0.1,0.35,0.35,0.2
0.44286489322290484,0.2656140660269466,0.1,0.3,0.4,0.2
0.4427976185720044,0.2655693032940451,0.1,0.25,0.45,0.2
0.4427342717822304,0.26552601241948715,0.1,0.2,0.5,0.2
0.44267489254293557,0.26548419340327284,0.1,0.15,0.55,0.2
0.4426195365726222,0.2654438462454021,0.1,0.1,0.6,0.2
0.4425682778493705,0.26540497094587506,0.1,0.05,0.65,0.2
0.44252121213664025,0.2653675675046916,0.1,0.0,0.7,0.2
0.4435604852970494,0.26603509076895315,0.1,0.65,0.0,0.25
0.44346298531635037,0.265979031370954,0.1,0.6,0.05,0.25
0.4433696354113323,0.26592444383129854,0.1,0.55,0.1,0.25
0.443280341596374,0.2658713281499867,0.1,0.5,0.15,0.25
0.44319503668657717,0.26581968432701836,0.1,0.45,0.2,0.25
0.4431136750501358,0.2657695123623937,0.1,0.4,0.25,0.25
0.4430362292586167,0.26572081225611266,0.1,0.35,0.3,0.25
0.44296268800753613,0.2656735840081752,0.1,0.3,0.35,0.25
0.4428930549657275,0.26562782761858134,0.1,0.25,0.4,0.25
0.4428273483794979,0.2655835430873311,0.1,0.2,0.45,0.25
0.44276560137246296,0.2655407304144245,0.1,0.15,0.5,0.25
0.4427078629816029,0.26549938959986147,0.1,0.1,0.55,0.25
0.4426542000854397,0.26545952064364203,0.1,0.05,0.6,0.25
0.44260470055344303,0.26542112354576625,0.1,0.0,0.65,0.25
0.44357994851261745,0.266045947120551,0.1,0.6,0.0,0.3
0.44348400570318564,0.2659903659242032,0.1,0.55,0.05,0.3
0.44339219054958406,0.265936256586199,0.1,0.5,0.1,0.3
0.44330441866404685,0.2658836191065384,0.1,0.45,0.15,0.3
0.4432206310807918,0.2658324534852214,0.1,0.4,0.2,0.3
0.44314078961180065,0.265782759722248,0.1,0.35,0.25,0.3
0.4430648739329789,0.2657345378176183,0.1,0.3,0.3,0.3
0.44299287986255576,0.2656877877713321,0.1,0.25,0.35,0.3
0.44292481854820703,0.2656425095833896,0.1,0.2,0.4,0.3
0.44286071643735975,0.2655987032537906,0.1,0.15,0.45,0.3
0.4428006160258521,0.26555636878253525,0.1,0.1,0.5,0.3
0.4427445775035485,0.26551550616962355,0.1,0.05,0.55,0.3
0.4426926815862715,0.2654761154150554,0.1,0.0,0.6,0.3
0.44360292486677316,0.2660577238453223,0.1,0.55,0.0,0.35
0.44350851676066083,0.26600262085062576,0.1,0.5,0.05,0.35
0.44341822336042236,0.26594898971427283,0.1,0.45,0.1,0.35
0.44333196891189514,0.26589683043626355,0.1,0.4,0.15,0.35
0.44324970216078113,0.2658461430165978,0.1,0.35,0.2,0.35
0.44317139220449214,0.2657969274552757,0.1,0.3,0.25,0.35
0.44309702596971257,0.2657491837522973,0.1,0.25,0.3,0.35
0.4430266068478806,0.26570291190766243,0.1,0.2,0.35,0.35
0.44296015425951196,0.2656581119213712,0.1,0.15,0.4,0.35
0.4428977040790748,0.26561478379342346,0.1,0.1,0.45,0.35
0.4428393099950811,0.26557292752381945,0.1,0.05,0.5,0.35
0.4427850460582943,0.26553254311255897,0.1,0.0,0.55,0.35
0.44362934601304,0.26607042094326694,0.1,0.5,0.0,0.4
0.44353645876938275,0.2660157961502217,0.1,0.45,0.05,0.4
0.44344768227951614,0.2659626432155201,0.1,0.4,0.1,0.4
0.443362948753618,0.26591096213916204,0.1,0.35,0.15,0.4
0.443282214397657,0.26586075292114764,0.1,0.3,0.2,0.4
0.44320545568840214,0.2658120155614769,0.1,0.25,0.25,0.4
0.4431326672274566,0.26576475006014966,0.1,0.2,0.3,0.4
0.4430638607665157,0.2657189564171661,0.1,0.15,0.35,0.4
0.4429990652353616,0.2656746346325261,0.1,0.1,0.4,0.4
0.4429383277865117,0.2656317847062298,0.1,0.05,0.45,0.4
0.4428817160694516,0.26559040663827704,0.1,0.0,0.5,0.4
0.4436591703102135,0.266084038414385,0.1,0.45,0.0,0.45
0.44356779808656616,0.2660298918229911,0.1,0.4,0.05,0.45
0.44348054154230154,0.26597721708994077,0.1,0.35,0.1,0.45
0.4433973404477832,0.265926014215234,0.1,0.3,0.15,0.45
0.44331815847827916,0.2658762831988709,0.1,0.25,0.2,0.45
0.4432429798712098,0.26582802404085143,0.1,0.2,0.25,0.45
0.44317180767740677,0.2657812367411755,0.1,0.15,0.3,0.45
0.44310466325900344,0.26573592129984325,0.1,0.1,0.35,0.45
0.44304158695001206,0.26569207771685455,0.1,0.05,0.4,0.45
0.442982640038089,0.26564970599220944,0.1,0.0,0.45,0.45
0.4436923799343185,0.2660985762586765,0.1,0.4,0.0,0.5
0.4436025246753851,0.26604490786893387,0.1,0.35,0.05,0.5
0.4435167991216204,0.2659927113375348,0.1,0.3,0.1,0.5
0.44343515046391824,0.26594198666447944,0.1,0.25,0.15,0.5
0.4433575501523469,0.2658927338497676,0.1,0.2,0.2,0.5
0.4432839909317034,0.2658449528933994,0.1,0.15,0.25,0.5
0.4432144855642399,0.26579864379537477,0.1,0.1,0.3,0.5
0.44314906697247375,0.26575380655569375,0.1,0.05,0.35,0.5
0.44308778986901204,0.2657104411743563,0.1,0.0,0.4,0.5
0.4437289795639029,0.2661140344761414,0.1,0.35,0.0,0.55
0.44364065118286194,0.26606084428805005,0.1,0.3,0.05,0.55
0.44355647623100497,0.2660091259583023,0.1,0.25,0.1,0.55
0.44347640947780737,0.26595887948689817,0.1,0.2,0.15,0.55
0.44340043083276137,0.26591010487383765,0.1,0.15,0.2,0.55
0.44332854281032885,0.2658628021191207,0.1,0.1,0.25,0.55
0.44326076989555974,0.2658169712227474,0.1,0.05,0.3,0.55
0.44319715969143986,0.26577261218471765,0.1,0.0,0.35,0.55
0.4437689963995567,0.2661304130667797,0.1,0.3,0.0,0.6
0.44368221338482455,0.26607770108033973,0.1,0.25,0.05,0.6
0.44359961827967603,0.26602646095224325,0.1,0.2,0.1,0.6
0.44352117397063523,0.2659766926824904,0.1,0.15,0.15,0.6
0.443446870053076,0.2659283962710811,0.1,0.1,0.2,0.6
0.4433767208794164,0.26588157171801546,0.1,0.05,0.25,0.6
0.4433107659496686,0.26583621902329346,0.1,0.0,0.3,0.6
0.4438124815091858,0.2661477120305915,0.1,0.25,0.0,0.65
0.4437272720580168,0.2660954782458027,0.1,0.2,0.05,0.65
0.4436462974353131,0.2660447163193575,0.1,0.15,0.1,0.65
0.44356952973395364,0.26599542625125594,0.1,0.1,0.15,0.65
0.4434969703265816,0.265947608041498,0.1,0.05,0.2,0.65
0.44342864888469297,0.2659012616900836,0.1,0.0,0.25,0.65
0.4438595127170111,0.2661659313675766,0.1,0.2,0.0,0.7
0.44377591660229954,0.2661141757844391,0.1,0.15,0.05,0.7
0.4436966172854175,0.2660638920596452,0.1,0.1,0.1,0.7
0.44362159805803003,0.2660150801931949,0.1,0.05,0.15,0.7
0.4435508757234319,0.2659677401850883,0.1,0.0,0.2,0.7
0.44391019956103595,0.2661850710777352,0.1,0.15,0.0,0.75
0.44382827113007967,0.26613379369624895,0.1,0.1,0.05,0.75
0.4437507206574594,0.26608398817310636,0.1,0.05,0.1,0.75
0.4436775463233889,0.26603565450830735,0.1,0.0,0.15,0.75
0.4439646913732264,0.2662051311610671,0.1,0.1,0.0,0.8
0.4438845044850193,0.26615433198123223,0.1,0.05,0.05,0.8
0.4438088028773849,0.2661050046597409,0.1,0.0,0.1,0.8
0.4440231906235897,0.2662261116175724,0.1,0.05,0.0,0.85
0.44394484734086537,0.26617579063938884,0.1,0.0,0.05,0.85
0.4440859762894653,0.2662480124472512,0.1,0.0,0.0,0.9
0.44373468295316315,0.26615907621711354,0.15,0.85,0.0,0.0
0.4436259531339971,0.26609891359222554,0.15,0.8,0.05,0.0
0.4435217247139802,0.2660402228256812,0.15,0.75,0.1,0.0
0.4434218171396415,0.2659830039174804,0.15,0.7,0.15,0.0
0.44332609805785794,0.2659272568676233,0.15,0.65,0.2,0.0
0.4432344701889006,0.2658729816761098,0.15,0.6,0.25,0.0
0.4431468632333636,0.2658201783429398,0.15,0.55,0.3,0.0
0.4430632286924257,0.2657688468681135,0.15,0.5,0.35,0.0
0.4429835365132577,0.2657189872516308,0.15,0.45,0.4,0.0
0.44290777296739775,0.2656705994934917,0.15,0.4,0.45,0.0
0.442835939433042,0.2656236835936962,0.15,0.35,0.5,0.0
0.4427680519071961,0.2655782395522443,0.15,0.3,0.55,0.0
0.44270414117872503,0.26553426736913605,0.15,0.25,0.6,0.0
0.44264425368095395,0.26549176704437133,0.15,0.2,0.65,0.0
0.4425884531374831,0.2654507385779503,0.15,0.15,0.7,0.0
0.4425368232476839,0.2654111819698728,0.15,0.1,0.75,0.0
0.4424894718841332,0.26537309722013896,0.15,0.05,0.8,0.0
0.4424465377212657,0.26533648432874873,0.15,0.0,0.85,0.0
0.44373403715480797,0.26616536216704784,0.15,0.8,0.0,0.05
0.44362719758789915,0.2661056777438112,0.15,0.75,0.05,0.05
0.4435247591544575,0.2660474651789181,0.15,0.7,0.1,0.05
0.44342656587808715,0.26599072447236866,0.15,0.65,0.15,0.05
0.44333250327341067,0.26593545562416276,0.15,0.6,0.2,0.05
0.44324248778545433,0.2658816586343005,0.15,0.55,0.25,0.05
0.4431564601732946,0.26582933350278193,0.15,0.5,0.3,0.05
0.4430743812531236,0.2657784802296069,0.15,0.45,0.35,0.05
0.4429962291666929,0.2657290988147754,0.15,0.4,0.4,0.05
0.4429219977167887,0.2656811892582876,0.15,0.35,0.45,0.05
0.4428516955193446,0.26563475156014343,0.15,0.3,0.5,0.05
0.44278534585170576,0.2655897857203428,0.15,0.25,0.55,0.05
0.44272298717326464,0.26554629173888583,0.15,0.2,0.6,0.05
0.4426646743868952,0.2655042696157725,0.15,0.15,0.65,0.05
0.44261048102519657,0.26546371935100266,0.15,0.1,0.7,0.05
0.4425605027278736,0.26542464094457646,0.15,0.05,0.75,0.05
0.4425148627176586,0.2653870343964939,0.15,0.0,0.8,0.05
0.44373808819849375,0.26617256849015564,0.15,0.75,0.0,0.1
0.4436330318622234,0.2661133622685702,0.15,0.7,0.05,0.1
0.4435323000376059,0.2660556279053284,0.15,0.65,0.1,0.1
0.4434357561335911,0.26599936540043023,0.15,0.6,0.15,0.1
0.44334330020739865,0.2659445747538757,0.15,0.55,0.2,0.1
0.4432548602295624,0.26589125596566465,0.15,0.5,0.25,0.1
0.44317038655735386,0.2658394090357974,0.15,0.45,0.3,0.1
0.4430898483865483,0.26578903396427367,0.15,0.4,0.35,0.1
0.44301323152305455,0.2657401307510935,0.15,0.35,0.4,0.1
0.44294053711340475,0.26569269939625695,0.15,0.3,0.45,0.1
0.4428717811458386,0.265646739899764,0.15,0.25,0.5,0.1
0.44280699465007306,0.2656022522616147,0.15,0.2,0.55,0.1
0.44274622462153,0.26555923648180907,0.15,0.15,0.6,0.1
0.4426895358042459,0.26551769256034696,0.15,0.1,0.65,0.1
0.44263701362345326,0.26547762049722845,0.15,0.05,0.7,0.1
0.4425887688353365,0.2654390202924536,0.15,0.0,0.75,0.1
0.44374642562453526,0.2661806951864367,0.15,0.7,0.0,0.15
0.4436430741767975,0.2661219671665026,0.15,0.65,0.05,0.15
0.44354398870511297,0.26606471100491214,0.15,0.6,0.1,0.15
0.4434490484383515,0.2660089267016652,0.15,0.55,0.15,0.15
0.4433581656879779,0.265954614256762,0.15,0.5,0.2,0.15
0.44327127846132647,0.2659017736702023,0.15,0.45,0.25,0.15
0.4431883457723757,0.26585040494198625,0.15,0.4,0.3,0.15
0.4431093446646683,0.2658005080721138,0.15,0.35,0.35,0.15
0.4430342684149598,0.26575208306058495,0.15,0.3,0.4,0.15
0.4429631256322539,0.2657051299073997,0.15,0.25,0.45,0.15
0.4428959401185206,0.26565964861255803,0.15,0.2,0.5,0.15
0.44283275147033757,0.26561563917606007,0.15,0.15,0.55,0.15
0.44277361651070724,0.26557310159790565,0.15,0.1,0.6,0.15
0.44271861178389094,0.2655320358780949,0.15,0.05,0.65,0.15
0.4426678375834318,0.2654924420166276,0.15,0.0,0.7,0.15
0.44375877125458457,0.26618974225589126,0.15,0.65,0.0,0.2
0.4436570663513402,0.2661314924376085,0.15,0.6,0.05,0.2
0.4435595835562162,0.2660747144776692,0.15,0.55,0.1,0.2
0.4434662153695734,0.2660194083760737,0.15,0.5,0.15,0.2
0.4433768847410142,0.2659655741328217,0.15,0.45,0.2,0.2
0.44329153870777016,0.26591321174791327,0.15,0.4,0.25,0.2
0.44321014437277917,0.2658623212213485,0.15,0.35,0.3,0.2
0.44313268641130155,0.2658129025531274,0.15,0.3,0.35,0.2
0.4430591656711168,0.2657649557432498,0.15,0.25,0.4,0.2
0.44298959864497955,0.26571848079171584,0.15,0.2,0.45,0.2
0.4429240177365331,0.2656734776985255,0.15,0.15,0.5,0.2
0.442862472362262,0.2656299464636788,0.15,0.1,0.55,0.2
0.4428050310726988,0.2655878870871757,0.15,0.05,0.6,0.2
0.44275178509167085,0.2655472995690161,0.15,0.0,0.65,0.2
0.44377492889005643,0.26619970969851925,0.15,0.6,0.0,0.25
0.4436748272864391,0.2661419380818877,0.15,0.55,0.05,0.25
0.4435789163952237,0.2660856383235998,0.15,0.5,0.1,0.25
0.44348710013126014,0.26603081042365545,0.15,0.45,0.15,0.25
0.4433993109460361,0.2659774543820547,0.15,0.4,0.2,0.25
0.44331550426593913,0.2659255701987977,0.15,0.35,0.25,0.25
0.4432356550235321,0.2658751578738842,0.15,0.3,0.3,0.25
0.44315975559848914,0.2658262174073143,0.15,0.25,0.35,0.25
0.44308781481133647,0.265778748799088,0.15,0.2,0.4,0.25
0.44301985780985337,0.26573275204920543,0.15,0.15,0.45,0.25
0.44295592683464835,0.2656882271576664,0.15,0.1,0.5,0.25
0.44289608299887523,0.2656451741244709,0.15,0.05,0.55,0.25
0.4428404094246598,0.2656035929496191,0.15,0.0,0.6,0.25
0.44379475874246305,0.2662105975143206,0.15,0.55,0.0,0.3
0.4436962293190123,0.26615330409934035,0.15,0.5,0.05,0.3
0.44360187028147413,0.26609748254270377,0.15,0.45,0.1,0.3
0.4435115956051869,0.26604313284441067,0.15,0.4,0.15,0.3
0.4434253464807904,0.26599025500446133,0.15,0.35,0.2,0.3
0.44334308639368175,0.26593884902285553,0.15,0.3,0.25,0.3
0.44326479813699626,0.2658889148995934,0.15,0.25,0.3,0.3
0.4431904821722381,0.2658404526346747,0.15,0.2,0.35,0.3
0.4431201560507929,0.26579346222809974,0.15,0.15,0.4,0.3
0.4430538548054346,0.26574794367986837,0.15,0.1,0.45,0.3
0.44299163239178113,0.2657038969899806,0.15,0.05,0.5,0.3
0.44293356447274107,0.26566132215843646,0.15,0.0,0.55,0.3
0.4438181630741543,0.26622240570329536,0.15,0.5,0.0,0.35
0.44372118499406477,0.2661655904899664,0.15,0.45,0.05,0.35
0.44362836721061,0.2661102471349811,0.15,0.4,0.1,0.35
0.443539632797664,0.2660563756383393,0.15,0.35,0.15,0.35
0.4434549312418966,0.2660039760000413,0.15,0.3,0.2,0.35
0.4433742340541135,0.2659530482200867,0.15,0.25,0.25,0.35
0.4432975322305893,0.2659035922984758,0.15,0.2,0.3,0.35
0.4432248350583668,0.26585560823520854,0.15,0.15,0.35,0.35
0.44315617005205005,0.26580909603028485,0.15,0.1,0.4,0.35
0.4430915840276894,0.26576405568370476,0.15,0.05,0.45,0.35
0.44303114555494433,0.2657204871954683,0.15,0.0,0.5,0.35
0.4438450777272911,0.26623513426544354,0.15,0.45,0.0,0.4
0.4437496393422719,0.26617879725376586,0.15,0.4,0.05,0.4
0.44365836102844913,0.26612393210043184,0.15,0.35,0.1,0.4
0.44357117432801774,0.2660705388054414,0.15,0.3,0.15,0.4
0.4434880368860007,0.26601861736879456,0.15,0.25,0.2,0.4
0.4434089285262192,0.26596816779049137,0.15,0.2,0.25,0.4
0.4433338491701214,0.2659191900705317,0.15,0.15,0.3,0.4
0.443262818168488,0.2658716842089157,0.15,0.1,0.35,0.4
0.44319587493316603,0.26582565020564336,0.15,0.05,0.4,0.4
0.4431330810421899,0.26578108806071454,0.15,0.0,0.45,0.4
0.44387546714054466,0.2662487832007651,0.15,0.4,0.0,0.45
0.4437815654562197,0.2661929243907387,0.15,0.35,0.05,0.45
0.4436918335236592,0.26613853743905597,0.15,0.3,0.1,0.45
0.44360621103457293,0.26608562234571687,0.15,0.25,0.15,0.45
0.44352466398547635,0.26603417911072136,0.15,0.2,0.2,0.45
0.4434471811955848,0.26598420773406933,0.15,0.15,0.25,0.45
0.44337377275286005,0.26593570821576107,0.15,0.1,0.3,0.45
0.4433044700536687,0.2658886805557964,0.15,0.05,0.35,0.45
0.4432393274979954,0.26584312475417526,0.15,0.0,0.4,0.45
0.4439093216934502,0.2662633525092601,0.15,0.35,0.0,0.5
0.44381696231495776,0.266207971900885,0.15,0.3,0.05,0.5
0.4437287927456165,0.26615406315085355,0.15,0.25,0.1,0.5
0.4436447608397005,0.26610162625916567,0.15,0.2,0.15,0.5
0.4435648415467964,0.2660506612258215,0.15,0.15,0.2,0.5
0.4434890339112501,0.2660011680508208,0.15,0.1,0.25,0.5
0.4434173602235441,0.2659531467341638,0.15,0.05,0.3,0.5
0.4433498671603747,0.26590659727585036,0.15,0.0,0.35,0.5
0.4439466568341543,0.26627884219092857,0.15,0.3,0.0,0.55
0.44385585439268116,0.2662239397842048,0.15,0.25,0.05,0.55
0.4437692731684613,0.2661705092358246,0.15,0.2,0.1,0.55
0.44368686959888476,0.26611855054578804,0.15,0.15,0.15,0.55
0.44360862876165724,0.266068063714095,0.15,0.1,0.2,0.55
0.44353456200966307,0.26601904874074567,0.15,0.05,0.25,0.55
0.44346470724314957,0.26597150562573996,0.15,0.0,0.3,0.55
0.4439875138185903,0.26629525224577033,0.15,0.25,0.0,0.6
0.4438982929608997,0.2662408280406978,0.15,0.2,0.05,0.6
0.443813337718604,0.26618787569396896,0.15,0.15,0.1,0.6
0.4437326141111099,0.2661363952055837,0.15,0.1,0.15,0.6
0.4436561194334753,0.26608638657554207,0.15,0.05,0.2,0.6
0.44358388094394097,0.26603784980384393,0.15,0.0,0.25,0.6
0.44403196219235297,0.2663125826737856,0.15,0.2,0.0,0.65
0.4439443593297723,0.26625863667036437,0.15,0.15,0.05,0.65
0.443861082092785,0.2662061625252867,0.15,0.1,0.1,0.65
0.44378210802966855,0.26615516023855273,0.15,0.05,0.15,0.65
0.4437074504159649,0.2661056298101624,0.15,0.0,0.2,0.65
0.4440801045055749,0.26633083347497416,0.15,0.15,0.0,0.7
0.4439941707240018,0.26627736567320426,0.15,0.1,0.05,0.7
0.44391264243425876,0.26622536972977795,0.15,0.05,0.1,0.7
0.44383551247398695,0.26617484564469523,0.15,0.0,0.15,0.7
0.44413208433805185,0.2663500046493362,0.15,0.1,0.0,0.75
0.444047890310501,0.2662970150492176,0.15,0.05,0.05,0.75
0.44396820879511467,0.26624549730744257,0.15,0.0,0.1,0.75
0.44418809991409164,0.26637009619687163,0.15,0.05,0.0,0.8
0.44410574478161474,0.26631758479840434,0.15,0.0,0.05,0.8
0.44424842855762514,0.2663911081175805,0.15,0.0,0.0,0.85
0.4439830359828388,0.2663437828372661,0.2,0.8,0.0,0.0
0.443871607673118,0.2662819079937457,0.2,0.75,0.05,0.0
0.4437647439486784,0.2662215050085689,0.2,0.7,0.1,0.0
0.4436622555326135,0.2661625738817358,0.2,0.65,0.15,0.0
0.44356400507859184,0.2661051146132462,0.2,0.6,0.2,0.0
0.44346989279083115,0.2660491272031002,0.2,0.55,0.25,0.0
0.44337984768593425,0.2659946116512979,0.2,0.5,0.3,0.0
0.44329382208566137,0.26594156795783913,0.2,0.45,0.35,0.0
0.44321178812577927,0.265889996122724,0.2,0.4,0.4,0.0
0.4431337356332301,0.26583989614595255,0.2,0.35,0.45,0.0
0.4430596710241449,0.26579126802752456,0.2,0.3,0.5,0.0
0.4429896170557341,0.2657441117674403,0.2,0.25,0.55,0.0
0.44292361339557446,0.2656984273656996,0.2,0.2,0.6,0.0
